2025-08-20 16:01:13,625 - INFO - Connecting to IBKR...
2025-08-20 16:01:13,625 - INFO - Connecting to 127.0.0.1:7497 with clientId 1...
2025-08-20 16:01:13,626 - INFO - Connected
2025-08-20 16:01:13,629 - INFO - Logged on to server version 176
2025-08-20 16:01:13,630 - INFO - Warning 2104, reqId -1: Market data farm connection is OK:usfarm.nj
2025-08-20 16:01:13,630 - INFO - Warning 2104, reqId -1: Market data farm connection is OK:usopt.nj
2025-08-20 16:01:13,630 - INFO - Warning 2104, reqId -1: Market data farm connection is OK:cashfarm
2025-08-20 16:01:13,630 - INFO - Warning 2104, reqId -1: Market data farm connection is OK:usopt
2025-08-20 16:01:13,631 - INFO - Warning 2104, reqId -1: Market data farm connection is OK:usfarm
2025-08-20 16:01:13,631 - INFO - Warning 2106, reqId -1: HMDS data farm connection is OK:euhmds
2025-08-20 16:01:13,631 - INFO - Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2025-08-20 16:01:13,631 - INFO - Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2025-08-20 16:01:13,631 - INFO - Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2025-08-20 16:01:13,631 - INFO - API connection ready
2025-08-20 16:01:13,633 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=10.0, avgCost=90.51145)
2025-08-20 16:01:13,633 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:01:13,734 - INFO - updatePortfolio: PortfolioItem(contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', primaryExchange='CBOE', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, marketPrice=40.09999845, marketValue=0.0, averageCost=0.0, unrealizedPNL=0.0, realizedPNL=-16634.74, account='DUN086112')
2025-08-20 16:01:13,734 - INFO - updatePortfolio: PortfolioItem(contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=10.0, marketPrice=0.15, marketValue=150.0, averageCost=90.51145, unrealizedPNL=-755.11, realizedPNL=202.08, account='DUN086112')
2025-08-20 16:01:13,753 - INFO - execDetails Execution(execId='00020057.68a5a279.01.01', time=datetime.datetime(2025, 8, 20, 14, 52, 13, tzinfo=datetime.timezone.utc), acctNumber='DUN086112', exchange='CBOE', side='BOT', shares=10.0, price=9.2, permId=327819059, clientId=0, orderId=0, liquidation=0, cumQty=10.0, avgPrice=9.2, orderRef='OptionChain', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=2)
2025-08-20 16:18:03,910 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:04,911 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:04,912 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:05,127 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:06,129 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:06,129 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:06,341 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:07,342 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:07,343 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:07,557 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:08,558 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:08,559 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:08,767 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:09,769 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:09,770 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:09,982 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:10,983 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:10,984 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:11,198 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:12,199 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:12,200 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:12,410 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:13,411 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:13,412 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:13,622 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:14,625 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:14,625 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:14,839 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:15,841 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:15,841 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:16,045 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:17,046 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:17,047 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:17,251 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:18,254 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:18,254 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:18,464 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:19,465 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:19,466 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:19,678 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:20,679 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:20,680 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:20,888 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:21,890 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:21,890 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:22,100 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:23,102 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:23,103 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:23,309 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:24,310 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:24,311 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:24,523 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:25,524 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:25,525 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:25,737 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:26,739 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:26,739 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:26,951 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:27,953 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:27,954 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:28,166 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:29,167 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:29,168 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:29,382 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:30,383 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:30,384 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:30,596 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:31,597 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:31,598 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:31,811 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:32,812 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:32,813 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:33,025 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:34,029 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:34,030 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:34,237 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:35,239 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:35,239 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:35,449 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:36,451 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:36,452 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:36,664 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:37,665 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:37,666 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:37,880 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:38,881 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:38,882 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:39,094 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:40,095 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:40,096 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:40,306 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:41,308 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:41,309 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:41,523 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:42,524 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:42,525 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:42,737 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:43,739 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:43,739 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:43,950 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:44,951 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:44,952 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:45,164 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:46,165 - INFO - updatePortfolio: PortfolioItem(contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, marketPrice=0.0, marketValue=0.0, averageCost=0.0, unrealizedPNL=0.0, realizedPNL=-756.15, account='DUN086112')
2025-08-20 16:18:46,165 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:46,166 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:46,373 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:47,374 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:47,375 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:47,586 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:48,588 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:48,588 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
2025-08-20 16:18:48,796 - INFO - No open option positions found. Sleeping before next check...
2025-08-20 16:18:49,798 - INFO - position: Position(account='DUN086112', contract=Option(conId=805157048, symbol='SPY', lastTradeDateOrContractMonth='20250820', strike=638.0, right='C', multiplier='100', currency='USD', localSymbol='SPY   250820C00638000', tradingClass='SPY'), position=0.0, avgCost=0.0)
2025-08-20 16:18:49,799 - INFO - position: Position(account='DUN086112', contract=Option(conId=803406917, symbol='SPX', lastTradeDateOrContractMonth='20250820', strike=6355.0, right='C', multiplier='100', currency='USD', localSymbol='SPXW  250820C06355000', tradingClass='SPXW'), position=0.0, avgCost=0.0)
